Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
15.64624,test,1,1,0.2939096,1.781991,-2.063044
15.65746,test,1,1,0.2934733,1.782,-2.06358
15.66865,test,1,1,0.29348,1.782009,-2.063578
15.67969,test,1,1,0.293645,1.782097,-2.063411
15.69115,test,1,1,0.2933222,1.782055,-2.06382
15.70198,test,1,1,0.2933193,1.782069,-2.063831
15.71311,test,1,1,0.2934824,1.782125,-2.063238
15.72407,test,1,1,0.2933131,1.781899,-2.063491
15.73522,test,1,1,0.2932993,1.781893,-2.063491
15.74626,test,1,1,0.2935103,1.781976,-2.063346
15.75745,test,1,1,0.2933243,1.781751,-2.063654
15.76845,test,1,1,0.2933241,1.781768,-2.063667
15.7796,test,1,1,0.2936152,1.781906,-2.063188
15.79076,test,1,1,0.2933148,1.781793,-2.063603
15.80191,test,1,1,0.2933119,1.78179,-2.063617
15.81303,test,1,1,0.2935492,1.781894,-2.063362
15.82415,test,1,1,0.2932015,1.781851,-2.063814
15.83528,test,1,1,0.2932087,1.781843,-2.063823
15.84617,test,1,1,0.2933761,1.781927,-2.063335
15.85738,test,1,1,0.2929896,1.781853,-2.063835
15.86854,test,1,1,0.2929631,1.781867,-2.063862
15.88012,test,1,1,0.2932206,1.781996,-2.06349
15.89065,test,1,1,0.293191,1.781737,-2.063646
15.90211,test,1,1,0.2931827,1.781735,-2.06364
15.91297,test,1,1,0.2933267,1.781812,-2.063299
15.92397,test,1,1,0.2931074,1.78171,-2.063588
15.93507,test,1,1,0.2931062,1.781706,-2.063584
15.94635,test,1,1,0.2934295,1.781849,-2.063396
15.95731,test,1,1,0.2932142,1.781737,-2.063704
15.96842,test,1,1,0.2932168,1.781739,-2.063713
15.97951,test,1,1,0.2935167,1.781855,-2.063454
15.9906,test,1,1,0.2931944,1.781806,-2.063838
16.00168,test,1,1,0.2932092,1.781807,-2.063852
16.01287,test,1,1,0.2934748,1.781934,-2.063359
16.02411,test,1,1,0.2930895,1.781872,-2.063848
16.03496,test,1,1,0.2930773,1.781887,-2.063864
16.04612,test,1,1,0.2931734,1.781922,-2.063401
16.05728,test,1,1,0.292987,1.781611,-2.063663
16.06839,test,1,1,0.2929772,1.781612,-2.063679
16.07946,test,1,1,0.2933131,1.781721,-2.063325
16.09067,test,1,1,0.2929741,1.781625,-2.063787
16.10173,test,1,1,0.2929712,1.781624,-2.063796
16.11282,test,1,1,0.2932449,1.781735,-2.063483
16.12388,test,1,1,0.2930551,1.781551,-2.063804
16.13517,test,1,1,0.2930633,1.781539,-2.063795
16.1467,test,1,1,0.2932862,1.781617,-2.063586
16.15721,test,1,1,0.2931164,1.781481,-2.063912
16.16854,test,1,1,0.2931117,1.781467,-2.063905
16.17942,test,1,1,0.2933317,1.781552,-2.063518
16.19052,test,1,1,0.2929545,1.781495,-2.063984
16.20271,test,1,1,0.2929746,1.781492,-2.063986
16.21273,test,1,1,0.293233,1.781581,-2.0636
16.22416,test,1,1,0.2929834,1.781415,-2.063971
16.23494,test,1,1,0.2929944,1.781398,-2.063979
16.24606,test,1,1,0.2933269,1.781535,-2.063668
16.25723,test,1,1,0.2927969,1.781452,-2.064312
16.26827,test,1,1,0.2928093,1.781445,-2.064319
16.27936,test,1,1,0.293125,1.781571,-2.063909
16.29046,test,1,1,0.2928706,1.781377,-2.064294
16.30171,test,1,1,0.2928778,1.781366,-2.064297
16.31297,test,1,1,0.2931262,1.781447,-2.063638
16.3239,test,1,1,0.2928339,1.781389,-2.064013
16.33494,test,1,1,0.292826,1.78137,-2.064
16.34609,test,1,1,0.293088,1.781471,-2.063569
16.35715,test,1,1,0.2930506,1.781399,-2.063667
16.36818,test,1,1,0.2930311,1.781375,-2.063642
16.37927,test,1,1,0.2932716,1.781463,-2.063285
16.39051,test,1,1,0.2932008,1.78134,-2.063408
16.40158,test,1,1,0.2931956,1.781323,-2.063387
16.41272,test,1,1,0.2935029,1.781428,-2.062999
16.42405,test,1,1,0.2932187,1.781359,-2.063369
16.4351,test,1,1,0.2932251,1.781341,-2.06335
16.446,test,1,1,0.293547,1.781479,-2.06312
16.45706,test,1,1,0.2931755,1.781444,-2.063524
16.46816,test,1,1,0.2931672,1.781436,-2.063508
16.47935,test,1,1,0.2934433,1.781571,-2.063215
16.49043,test,1,1,0.2931591,1.781498,-2.06356
16.50148,test,1,1,0.2931539,1.781511,-2.06355
16.51263,test,1,1,0.2934195,1.781624,-2.063108
16.52407,test,1,1,0.2932316,1.781535,-2.063379
16.53474,test,1,1,0.2932311,1.781531,-2.06337
