Time Since Start (in seconds),Participant ID,Trial Number,Trial Length,Condition Number,Head Position x,Head Position y,Head Position z
11.48638,asdf,1,10,1,0,1.59,0
11.4884,asdf,1,10,1,0,1.59,0
11.49048,asdf,1,10,1,0,1.59,0
11.49263,asdf,1,10,1,0,1.59,0
11.49475,asdf,1,10,1,0,1.59,0
11.49684,asdf,1,10,1,0,1.59,0
11.49908,asdf,1,10,1,0,1.59,0
11.5011,asdf,1,10,1,0,1.59,0
11.50354,asdf,1,10,1,0,1.59,0
11.5056,asdf,1,10,1,0,1.59,0
11.50764,asdf,1,10,1,0,1.59,0
11.50965,asdf,1,10,1,0,1.59,0
11.51166,asdf,1,10,1,0,1.59,0
11.51373,asdf,1,10,1,0,1.59,0
11.51569,asdf,1,10,1,0,1.59,0
11.5177,asdf,1,10,1,0,1.59,0
11.51973,asdf,1,10,1,0,1.59,0
11.52174,asdf,1,10,1,0,1.59,0
11.52408,asdf,1,10,1,0,1.59,0
11.5261,asdf,1,10,1,0,1.59,0
11.52818,asdf,1,10,1,0,1.59,0
11.53036,asdf,1,10,1,0,1.59,0
11.53252,asdf,1,10,1,0,1.59,0
11.53463,asdf,1,10,1,0,1.59,0
11.53667,asdf,1,10,1,0,1.59,0
11.53871,asdf,1,10,1,0,1.59,0
11.54071,asdf,1,10,1,0,1.59,0
11.54299,asdf,1,10,1,0,1.59,0
11.54501,asdf,1,10,1,0,1.59,0
11.54709,asdf,1,10,1,0,1.59,0
11.54912,asdf,1,10,1,0,1.59,0
11.55121,asdf,1,10,1,0,1.59,0
11.55332,asdf,1,10,1,0,1.59,0
11.55535,asdf,1,10,1,0,1.59,0
11.55746,asdf,1,10,1,0,1.59,0
11.55952,asdf,1,10,1,0,1.59,0
11.56154,asdf,1,10,1,0,1.59,0
11.56391,asdf,1,10,1,0,1.59,0
11.56598,asdf,1,10,1,0,1.59,0
11.56805,asdf,1,10,1,0,1.59,0
11.57028,asdf,1,10,1,0,1.59,0
11.57238,asdf,1,10,1,0,1.59,0
11.57452,asdf,1,10,1,0,1.59,0
11.57659,asdf,1,10,1,0,1.59,0
11.5786,asdf,1,10,1,0,1.59,0
11.58064,asdf,1,10,1,0,1.59,0
11.58309,asdf,1,10,1,0,1.59,0
11.58515,asdf,1,10,1,0,1.59,0
11.58721,asdf,1,10,1,0,1.59,0
11.58927,asdf,1,10,1,0,1.59,0
11.59151,asdf,1,10,1,0,1.59,0
11.59368,asdf,1,10,1,0,1.59,0
11.59575,asdf,1,10,1,0,1.59,0
11.59792,asdf,1,10,1,0,1.59,0
11.60011,asdf,1,10,1,0,1.59,0
11.60267,asdf,1,10,1,0,1.59,0
11.6049,asdf,1,10,1,0,1.59,0
11.607,asdf,1,10,1,0,1.59,0
11.60907,asdf,1,10,1,0,1.59,0
11.61113,asdf,1,10,1,0,1.59,0
11.61318,asdf,1,10,1,0,1.59,0
11.61522,asdf,1,10,1,0,1.59,0
11.6174,asdf,1,10,1,0,1.59,0
11.61947,asdf,1,10,1,0,1.59,0
11.62149,asdf,1,10,1,0,1.59,0
11.62379,asdf,1,10,1,0,1.59,0
11.6258,asdf,1,10,1,0,1.59,0
11.62781,asdf,1,10,1,0,1.59,0
11.62985,asdf,1,10,1,0,1.59,0
11.63189,asdf,1,10,1,0,1.59,0
11.63391,asdf,1,10,1,0,1.59,0
11.63595,asdf,1,10,1,0,1.59,0
11.63797,asdf,1,10,1,0,1.59,0
11.64,asdf,1,10,1,0,1.59,0
11.64199,asdf,1,10,1,0,1.59,0
11.64433,asdf,1,10,1,0,1.59,0
11.64637,asdf,1,10,1,0,1.59,0
11.64838,asdf,1,10,1,0,1.59,0
11.65048,asdf,1,10,1,0,1.59,0
11.65251,asdf,1,10,1,0,1.59,0
11.65444,asdf,1,10,1,0,1.59,0
11.65654,asdf,1,10,1,0,1.59,0
11.65861,asdf,1,10,1,0,1.59,0
11.66078,asdf,1,10,1,0,1.59,0
11.6631,asdf,1,10,1,0,1.59,0
11.66529,asdf,1,10,1,0,1.59,0
11.66743,asdf,1,10,1,0,1.59,0
11.6695,asdf,1,10,1,0,1.59,0
11.67152,asdf,1,10,1,0,1.59,0
11.67344,asdf,1,10,1,0,1.59,0
11.67543,asdf,1,10,1,0,1.59,0
11.67742,asdf,1,10,1,0,1.59,0
11.67949,asdf,1,10,1,0,1.59,0
11.68178,asdf,1,10,1,0,1.59,0
11.68415,asdf,1,10,1,0,1.59,0
11.68623,asdf,1,10,1,0,1.59,0
11.68833,asdf,1,10,1,0,1.59,0
11.69037,asdf,1,10,1,0,1.59,0
11.69248,asdf,1,10,1,0,1.59,0
11.69461,asdf,1,10,1,0,1.59,0
11.6967,asdf,1,10,1,0,1.59,0
11.69868,asdf,1,10,1,0,1.59,0
11.7007,asdf,1,10,1,0,1.59,0
11.70293,asdf,1,10,1,0,1.59,0
11.70486,asdf,1,10,1,0,1.59,0
11.70686,asdf,1,10,1,0,1.59,0
11.70885,asdf,1,10,1,0,1.59,0
11.71085,asdf,1,10,1,0,1.59,0
11.71303,asdf,1,10,1,0,1.59,0
11.71521,asdf,1,10,1,0,1.59,0
11.71721,asdf,1,10,1,0,1.59,0
11.71922,asdf,1,10,1,0,1.59,0
11.72117,asdf,1,10,1,0,1.59,0
11.72349,asdf,1,10,1,0,1.59,0
11.72551,asdf,1,10,1,0,1.59,0
11.72752,asdf,1,10,1,0,1.59,0
11.72955,asdf,1,10,1,0,1.59,0
11.73158,asdf,1,10,1,0,1.59,0
11.7336,asdf,1,10,1,0,1.59,0
11.73561,asdf,1,10,1,0,1.59,0
11.73762,asdf,1,10,1,0,1.59,0
11.73962,asdf,1,10,1,0,1.59,0
11.74164,asdf,1,10,1,0,1.59,0
11.74398,asdf,1,10,1,0,1.59,0
11.74597,asdf,1,10,1,0,1.59,0
11.74797,asdf,1,10,1,0,1.59,0
11.75,asdf,1,10,1,0,1.59,0
11.752,asdf,1,10,1,0,1.59,0
11.75408,asdf,1,10,1,0,1.59,0
11.75608,asdf,1,10,1,0,1.59,0
11.75811,asdf,1,10,1,0,1.59,0
11.76012,asdf,1,10,1,0,1.59,0
11.76239,asdf,1,10,1,0,1.59,0
11.76451,asdf,1,10,1,0,1.59,0
11.76655,asdf,1,10,1,0,1.59,0
11.76865,asdf,1,10,1,0,1.59,0
11.77067,asdf,1,10,1,0,1.59,0
11.77277,asdf,1,10,1,0,1.59,0
11.77479,asdf,1,10,1,0,1.59,0
11.77679,asdf,1,10,1,0,1.59,0
11.77879,asdf,1,10,1,0,1.59,0
11.78081,asdf,1,10,1,0,1.59,0
11.7831,asdf,1,10,1,0,1.59,0
11.78514,asdf,1,10,1,0,1.59,0
11.78716,asdf,1,10,1,0,1.59,0
11.78918,asdf,1,10,1,0,1.59,0
11.79117,asdf,1,10,1,0,1.59,0
11.79317,asdf,1,10,1,0,1.59,0
11.79521,asdf,1,10,1,0,1.59,0
11.79724,asdf,1,10,1,0,1.59,0
11.79924,asdf,1,10,1,0,1.59,0
11.80126,asdf,1,10,1,0,1.59,0
11.80358,asdf,1,10,1,0,1.59,0
11.80562,asdf,1,10,1,0,1.59,0
11.80765,asdf,1,10,1,0,1.59,0
11.80965,asdf,1,10,1,0,1.59,0
11.81164,asdf,1,10,1,0,1.59,0
11.81365,asdf,1,10,1,0,1.59,0
11.81581,asdf,1,10,1,0,1.59,0
11.81787,asdf,1,10,1,0,1.59,0
11.81987,asdf,1,10,1,0,1.59,0
11.82185,asdf,1,10,1,0,1.59,0
11.82405,asdf,1,10,1,0,1.59,0
11.82606,asdf,1,10,1,0,1.59,0
11.82804,asdf,1,10,1,0,1.59,0
11.83004,asdf,1,10,1,0,1.59,0
11.83205,asdf,1,10,1,0,1.59,0
11.83413,asdf,1,10,1,0,1.59,0
11.83629,asdf,1,10,1,0,1.59,0
11.83834,asdf,1,10,1,0,1.59,0
11.84048,asdf,1,10,1,0,1.59,0
11.84288,asdf,1,10,1,0,1.59,0
11.84491,asdf,1,10,1,0,1.59,0
11.84703,asdf,1,10,1,0,1.59,0
11.84911,asdf,1,10,1,0,1.59,0
11.85114,asdf,1,10,1,0,1.59,0
11.85314,asdf,1,10,1,0,1.59,0
11.85506,asdf,1,10,1,0,1.59,0
11.85713,asdf,1,10,1,0,1.59,0
11.85916,asdf,1,10,1,0,1.59,0
11.86123,asdf,1,10,1,0,1.59,0
11.86356,asdf,1,10,1,0,1.59,0
11.86562,asdf,1,10,1,0,1.59,0
11.86766,asdf,1,10,1,0,1.59,0
11.86962,asdf,1,10,1,0,1.59,0
11.87164,asdf,1,10,1,0,1.59,0
11.87362,asdf,1,10,1,0,1.59,0
11.87553,asdf,1,10,1,0,1.59,0
11.87752,asdf,1,10,1,0,1.59,0
11.87959,asdf,1,10,1,0,1.59,0
11.88157,asdf,1,10,1,0,1.59,0
11.89049,asdf,1,10,1,0,1.59,0
11.893,asdf,1,10,1,0,1.59,0
11.89514,asdf,1,10,1,0,1.59,0
11.89719,asdf,1,10,1,0,1.59,0
11.89923,asdf,1,10,1,0,1.59,0
11.90125,asdf,1,10,1,0,1.59,0
11.9036,asdf,1,10,1,0,1.59,0
11.90567,asdf,1,10,1,0,1.59,0
11.90773,asdf,1,10,1,0,1.59,0
11.90978,asdf,1,10,1,0,1.59,0
11.91182,asdf,1,10,1,0,1.59,0
11.91389,asdf,1,10,1,0,1.59,0
11.91598,asdf,1,10,1,0,1.59,0
11.91807,asdf,1,10,1,0,1.59,0
11.92015,asdf,1,10,1,0,1.59,0
11.92253,asdf,1,10,1,0,1.59,0
11.92452,asdf,1,10,1,0,1.59,0
11.92659,asdf,1,10,1,0,1.59,0
11.92863,asdf,1,10,1,0,1.59,0
11.93056,asdf,1,10,1,0,1.59,0
11.93258,asdf,1,10,1,0,1.59,0
11.93469,asdf,1,10,1,0,1.59,0
11.93671,asdf,1,10,1,0,1.59,0
11.93875,asdf,1,10,1,0,1.59,0
11.9408,asdf,1,10,1,0,1.59,0
11.94324,asdf,1,10,1,0,1.59,0
11.94532,asdf,1,10,1,0,1.59,0
11.94737,asdf,1,10,1,0,1.59,0
11.94939,asdf,1,10,1,0,1.59,0
11.95142,asdf,1,10,1,0,1.59,0
11.95352,asdf,1,10,1,0,1.59,0
11.95558,asdf,1,10,1,0,1.59,0
11.95767,asdf,1,10,1,0,1.59,0
11.95977,asdf,1,10,1,0,1.59,0
11.96182,asdf,1,10,1,0,1.59,0
11.96407,asdf,1,10,1,0,1.59,0
11.96612,asdf,1,10,1,0,1.59,0
11.96821,asdf,1,10,1,0,1.59,0
11.97031,asdf,1,10,1,0,1.59,0
11.9724,asdf,1,10,1,0,1.59,0
11.97446,asdf,1,10,1,0,1.59,0
11.97651,asdf,1,10,1,0,1.59,0
11.9785,asdf,1,10,1,0,1.59,0
11.98052,asdf,1,10,1,0,1.59,0
11.98298,asdf,1,10,1,0,1.59,0
11.98507,asdf,1,10,1,0,1.59,0
11.98722,asdf,1,10,1,0,1.59,0
11.9893,asdf,1,10,1,0,1.59,0
11.99137,asdf,1,10,1,0,1.59,0
11.99348,asdf,1,10,1,0,1.59,0
11.99553,asdf,1,10,1,0,1.59,0
11.9977,asdf,1,10,1,0,1.59,0
11.99979,asdf,1,10,1,0,1.59,0
12.00185,asdf,1,10,1,0,1.59,0
12.00415,asdf,1,10,1,0,1.59,0
12.00624,asdf,1,10,1,0,1.59,0
12.00829,asdf,1,10,1,0,1.59,0
12.01042,asdf,1,10,1,0,1.59,0
12.01244,asdf,1,10,1,0,1.59,0
12.01451,asdf,1,10,1,0,1.59,0
12.01653,asdf,1,10,1,0,1.59,0
12.0187,asdf,1,10,1,0,1.59,0
12.02097,asdf,1,10,1,0,1.59,0
12.02334,asdf,1,10,1,0,1.59,0
12.02551,asdf,1,10,1,0,1.59,0
12.02761,asdf,1,10,1,0,1.59,0
12.02966,asdf,1,10,1,0,1.59,0
12.03175,asdf,1,10,1,0,1.59,0
12.0338,asdf,1,10,1,0,1.59,0
12.0358,asdf,1,10,1,0,1.59,0
12.03774,asdf,1,10,1,0,1.59,0
12.03982,asdf,1,10,1,0,1.59,0
12.04192,asdf,1,10,1,0,1.59,0
12.04435,asdf,1,10,1,0,1.59,0
12.04639,asdf,1,10,1,0,1.59,0
12.04848,asdf,1,10,1,0,1.59,0
12.05053,asdf,1,10,1,0,1.59,0
12.05246,asdf,1,10,1,0,1.59,0
12.05451,asdf,1,10,1,0,1.59,0
12.05646,asdf,1,10,1,0,1.59,0
12.0585,asdf,1,10,1,0,1.59,0
12.0605,asdf,1,10,1,0,1.59,0
12.06288,asdf,1,10,1,0,1.59,0
12.065,asdf,1,10,1,0,1.59,0
12.06707,asdf,1,10,1,0,1.59,0
12.06917,asdf,1,10,1,0,1.59,0
12.07137,asdf,1,10,1,0,1.59,0
12.07357,asdf,1,10,1,0,1.59,0
12.07569,asdf,1,10,1,0,1.59,0
12.07775,asdf,1,10,1,0,1.59,0
12.07985,asdf,1,10,1,0,1.59,0
12.08195,asdf,1,10,1,0,1.59,0
12.08436,asdf,1,10,1,0,1.59,0
12.08645,asdf,1,10,1,0,1.59,0
12.08854,asdf,1,10,1,0,1.59,0
12.09057,asdf,1,10,1,0,1.59,0
12.09259,asdf,1,10,1,0,1.59,0
12.09465,asdf,1,10,1,0,1.59,0
12.09664,asdf,1,10,1,0,1.59,0
12.09865,asdf,1,10,1,0,1.59,0
12.10078,asdf,1,10,1,0,1.59,0
12.10316,asdf,1,10,1,0,1.59,0
12.1052,asdf,1,10,1,0,1.59,0
12.10722,asdf,1,10,1,0,1.59,0
12.10925,asdf,1,10,1,0,1.59,0
12.11135,asdf,1,10,1,0,1.59,0
12.11345,asdf,1,10,1,0,1.59,0
12.11563,asdf,1,10,1,0,1.59,0
12.11795,asdf,1,10,1,0,1.59,0
12.12006,asdf,1,10,1,0,1.59,0
12.12245,asdf,1,10,1,0,1.59,0
12.12452,asdf,1,10,1,0,1.59,0
12.12664,asdf,1,10,1,0,1.59,0
12.12874,asdf,1,10,1,0,1.59,0
12.13105,asdf,1,10,1,0,1.59,0
12.1332,asdf,1,10,1,0,1.59,0
12.13519,asdf,1,10,1,0,1.59,0
12.13736,asdf,1,10,1,0,1.59,0
12.13947,asdf,1,10,1,0,1.59,0
12.14146,asdf,1,10,1,0,1.59,0
12.1439,asdf,1,10,1,0,1.59,0
12.14645,asdf,1,10,1,0,1.59,0
12.14873,asdf,1,10,1,0,1.59,0
12.15082,asdf,1,10,1,0,1.59,0
12.15279,asdf,1,10,1,0,1.59,0
12.15479,asdf,1,10,1,0,1.59,0
12.1568,asdf,1,10,1,0,1.59,0
12.15888,asdf,1,10,1,0,1.59,0
12.16088,asdf,1,10,1,0,1.59,0
12.16318,asdf,1,10,1,0,1.59,0
12.16511,asdf,1,10,1,0,1.59,0
12.16711,asdf,1,10,1,0,1.59,0
12.16912,asdf,1,10,1,0,1.59,0
12.17129,asdf,1,10,1,0,1.59,0
12.17341,asdf,1,10,1,0,1.59,0
12.17545,asdf,1,10,1,0,1.59,0
12.17748,asdf,1,10,1,0,1.59,0
12.1796,asdf,1,10,1,0,1.59,0
12.18169,asdf,1,10,1,0,1.59,0
12.18406,asdf,1,10,1,0,1.59,0
12.186,asdf,1,10,1,0,1.59,0
12.18798,asdf,1,10,1,0,1.59,0
12.19006,asdf,1,10,1,0,1.59,0
12.19209,asdf,1,10,1,0,1.59,0
12.19412,asdf,1,10,1,0,1.59,0
12.19634,asdf,1,10,1,0,1.59,0
12.19844,asdf,1,10,1,0,1.59,0
12.20057,asdf,1,10,1,0,1.59,0
12.20286,asdf,1,10,1,0,1.59,0
12.20489,asdf,1,10,1,0,1.59,0
12.20687,asdf,1,10,1,0,1.59,0
12.20907,asdf,1,10,1,0,1.59,0
12.21117,asdf,1,10,1,0,1.59,0
12.21323,asdf,1,10,1,0,1.59,0
12.21523,asdf,1,10,1,0,1.59,0
12.21727,asdf,1,10,1,0,1.59,0
12.21935,asdf,1,10,1,0,1.59,0
12.22149,asdf,1,10,1,0,1.59,0
12.22379,asdf,1,10,1,0,1.59,0
12.22587,asdf,1,10,1,0,1.59,0
12.22791,asdf,1,10,1,0,1.59,0
12.2299,asdf,1,10,1,0,1.59,0
12.23198,asdf,1,10,1,0,1.59,0
12.23391,asdf,1,10,1,0,1.59,0
12.23589,asdf,1,10,1,0,1.59,0
12.23793,asdf,1,10,1,0,1.59,0
12.24004,asdf,1,10,1,0,1.59,0
12.24236,asdf,1,10,1,0,1.59,0
12.24432,asdf,1,10,1,0,1.59,0
12.24631,asdf,1,10,1,0,1.59,0
12.2485,asdf,1,10,1,0,1.59,0
12.25052,asdf,1,10,1,0,1.59,0
12.25256,asdf,1,10,1,0,1.59,0
12.25448,asdf,1,10,1,0,1.59,0
12.25648,asdf,1,10,1,0,1.59,0
12.25847,asdf,1,10,1,0,1.59,0
12.26044,asdf,1,10,1,0,1.59,0
12.26281,asdf,1,10,1,0,1.59,0
12.26494,asdf,1,10,1,0,1.59,0
12.26703,asdf,1,10,1,0,1.59,0
12.26917,asdf,1,10,1,0,1.59,0
12.27112,asdf,1,10,1,0,1.59,0
12.27319,asdf,1,10,1,0,1.59,0
12.27518,asdf,1,10,1,0,1.59,0
12.27722,asdf,1,10,1,0,1.59,0
12.27927,asdf,1,10,1,0,1.59,0
12.28125,asdf,1,10,1,0,1.59,0
12.2837,asdf,1,10,1,0,1.59,0
12.28579,asdf,1,10,1,0,1.59,0
12.28778,asdf,1,10,1,0,1.59,0
12.28986,asdf,1,10,1,0,1.59,0
12.29191,asdf,1,10,1,0,1.59,0
12.29392,asdf,1,10,1,0,1.59,0
12.29601,asdf,1,10,1,0,1.59,0
12.29815,asdf,1,10,1,0,1.59,0
12.30026,asdf,1,10,1,0,1.59,0
12.30255,asdf,1,10,1,0,1.59,0
12.30467,asdf,1,10,1,0,1.59,0
12.30668,asdf,1,10,1,0,1.59,0
12.30861,asdf,1,10,1,0,1.59,0
12.31067,asdf,1,10,1,0,1.59,0
12.31266,asdf,1,10,1,0,1.59,0
12.31472,asdf,1,10,1,0,1.59,0
12.31676,asdf,1,10,1,0,1.59,0
12.31869,asdf,1,10,1,0,1.59,0
12.32074,asdf,1,10,1,0,1.59,0
12.3231,asdf,1,10,1,0,1.59,0
12.32525,asdf,1,10,1,0,1.59,0
12.32733,asdf,1,10,1,0,1.59,0
12.32953,asdf,1,10,1,0,1.59,0
12.33155,asdf,1,10,1,0,1.59,0
12.33358,asdf,1,10,1,0,1.59,0
12.3356,asdf,1,10,1,0,1.59,0
12.33749,asdf,1,10,1,0,1.59,0
12.33957,asdf,1,10,1,0,1.59,0
12.34797,asdf,1,10,1,0,1.59,0
12.35082,asdf,1,10,1,0,1.59,0
12.35298,asdf,1,10,1,0,1.59,0
12.35495,asdf,1,10,1,0,1.59,0
12.35708,asdf,1,10,1,0,1.59,0
12.35916,asdf,1,10,1,0,1.59,0
12.36121,asdf,1,10,1,0,1.59,0
12.36353,asdf,1,10,1,0,1.59,0
12.36554,asdf,1,10,1,0,1.59,0
12.36758,asdf,1,10,1,0,1.59,0
12.36965,asdf,1,10,1,0,1.59,0
12.37177,asdf,1,10,1,0,1.59,0
12.3738,asdf,1,10,1,0,1.59,0
12.37582,asdf,1,10,1,0,1.59,0
12.37773,asdf,1,10,1,0,1.59,0
12.37969,asdf,1,10,1,0,1.59,0
12.38171,asdf,1,10,1,0,1.59,0
12.38402,asdf,1,10,1,0,1.59,0
12.38601,asdf,1,10,1,0,1.59,0
12.3897,asdf,1,10,1,0,1.59,0
12.39179,asdf,1,10,1,0,1.59,0
12.39382,asdf,1,10,1,0,1.59,0
12.39584,asdf,1,10,1,0,1.59,0
12.39789,asdf,1,10,1,0,1.59,0
12.39996,asdf,1,10,1,0,1.59,0
12.40202,asdf,1,10,1,0,1.59,0
12.4044,asdf,1,10,1,0,1.59,0
12.40641,asdf,1,10,1,0,1.59,0
12.40839,asdf,1,10,1,0,1.59,0
12.41042,asdf,1,10,1,0,1.59,0
12.41244,asdf,1,10,1,0,1.59,0
12.41442,asdf,1,10,1,0,1.59,0
12.41645,asdf,1,10,1,0,1.59,0
12.4185,asdf,1,10,1,0,1.59,0
12.42049,asdf,1,10,1,0,1.59,0
12.42278,asdf,1,10,1,0,1.59,0
12.4248,asdf,1,10,1,0,1.59,0
12.42671,asdf,1,10,1,0,1.59,0
12.42869,asdf,1,10,1,0,1.59,0
12.43069,asdf,1,10,1,0,1.59,0
12.43273,asdf,1,10,1,0,1.59,0
12.43466,asdf,1,10,1,0,1.59,0
12.43665,asdf,1,10,1,0,1.59,0
12.43864,asdf,1,10,1,0,1.59,0
12.44063,asdf,1,10,1,0,1.59,0
12.44282,asdf,1,10,1,0,1.59,0
12.44482,asdf,1,10,1,0,1.59,0
12.44683,asdf,1,10,1,0,1.59,0
12.44886,asdf,1,10,1,0,1.59,0
12.45085,asdf,1,10,1,0,1.59,0
12.45286,asdf,1,10,1,0,1.59,0
12.45484,asdf,1,10,1,0,1.59,0
12.45683,asdf,1,10,1,0,1.59,0
12.45881,asdf,1,10,1,0,1.59,0
12.46081,asdf,1,10,1,0,1.59,0
12.4633,asdf,1,10,1,0,1.59,0
12.46526,asdf,1,10,1,0,1.59,0
12.46727,asdf,1,10,1,0,1.59,0
12.46926,asdf,1,10,1,0,1.59,0
12.47125,asdf,1,10,1,0,1.59,0
12.47324,asdf,1,10,1,0,1.59,0
12.47523,asdf,1,10,1,0,1.59,0
12.47736,asdf,1,10,1,0,1.59,0
12.47927,asdf,1,10,1,0,1.59,0
12.48126,asdf,1,10,1,0,1.59,0
12.48357,asdf,1,10,1,0,1.59,0
12.48556,asdf,1,10,1,0,1.59,0
12.48764,asdf,1,10,1,0,1.59,0
12.48978,asdf,1,10,1,0,1.59,0
12.49188,asdf,1,10,1,0,1.59,0
12.49395,asdf,1,10,1,0,1.59,0
12.49599,asdf,1,10,1,0,1.59,0
12.49818,asdf,1,10,1,0,1.59,0
12.50028,asdf,1,10,1,0,1.59,0
12.5026,asdf,1,10,1,0,1.59,0
12.50468,asdf,1,10,1,0,1.59,0
12.5067,asdf,1,10,1,0,1.59,0
12.50871,asdf,1,10,1,0,1.59,0
12.51082,asdf,1,10,1,0,1.59,0
12.51283,asdf,1,10,1,0,1.59,0
12.51484,asdf,1,10,1,0,1.59,0
12.51685,asdf,1,10,1,0,1.59,0
12.51887,asdf,1,10,1,0,1.59,0
12.52088,asdf,1,10,1,0,1.59,0
12.52326,asdf,1,10,1,0,1.59,0
12.52526,asdf,1,10,1,0,1.59,0
12.52724,asdf,1,10,1,0,1.59,0
12.52928,asdf,1,10,1,0,1.59,0
12.5313,asdf,1,10,1,0,1.59,0
12.53331,asdf,1,10,1,0,1.59,0
12.53531,asdf,1,10,1,0,1.59,0
12.53732,asdf,1,10,1,0,1.59,0
12.53935,asdf,1,10,1,0,1.59,0
12.5415,asdf,1,10,1,0,1.59,0
12.54392,asdf,1,10,1,0,1.59,0
12.546,asdf,1,10,1,0,1.59,0
12.54815,asdf,1,10,1,0,1.59,0
12.55018,asdf,1,10,1,0,1.59,0
12.55219,asdf,1,10,1,0,1.59,0
12.55427,asdf,1,10,1,0,1.59,0
12.55634,asdf,1,10,1,0,1.59,0
12.55834,asdf,1,10,1,0,1.59,0
12.56041,asdf,1,10,1,0,1.59,0
12.56276,asdf,1,10,1,0,1.59,0
12.56478,asdf,1,10,1,0,1.59,0
12.56682,asdf,1,10,1,0,1.59,0
12.56903,asdf,1,10,1,0,1.59,0
12.57109,asdf,1,10,1,0,1.59,0
12.57311,asdf,1,10,1,0,1.59,0
12.57512,asdf,1,10,1,0,1.59,0
12.57711,asdf,1,10,1,0,1.59,0
12.57908,asdf,1,10,1,0,1.59,0
12.58106,asdf,1,10,1,0,1.59,0
12.58348,asdf,1,10,1,0,1.59,0
12.58543,asdf,1,10,1,0,1.59,0
12.58747,asdf,1,10,1,0,1.59,0
12.58957,asdf,1,10,1,0,1.59,0
12.59148,asdf,1,10,1,0,1.59,0
12.59349,asdf,1,10,1,0,1.59,0
12.59549,asdf,1,10,1,0,1.59,0
12.59752,asdf,1,10,1,0,1.59,0
12.59942,asdf,1,10,1,0,1.59,0
12.60144,asdf,1,10,1,0,1.59,0
12.60375,asdf,1,10,1,0,1.59,0
12.60574,asdf,1,10,1,0,1.59,0
12.60773,asdf,1,10,1,0,1.59,0
12.61011,asdf,1,10,1,0,1.59,0
12.6121,asdf,1,10,1,0,1.59,0
12.61413,asdf,1,10,1,0,1.59,0
12.61617,asdf,1,10,1,0,1.59,0
12.61817,asdf,1,10,1,0,1.59,0
12.6202,asdf,1,10,1,0,1.59,0
12.6224,asdf,1,10,1,0,1.59,0
12.62445,asdf,1,10,1,0,1.59,0
12.62648,asdf,1,10,1,0,1.59,0
12.62848,asdf,1,10,1,0,1.59,0
12.63046,asdf,1,10,1,0,1.59,0
12.63262,asdf,1,10,1,0,1.59,0
12.63473,asdf,1,10,1,0,1.59,0
12.6368,asdf,1,10,1,0,1.59,0
12.63882,asdf,1,10,1,0,1.59,0
12.64083,asdf,1,10,1,0,1.59,0
12.64323,asdf,1,10,1,0,1.59,0
12.64539,asdf,1,10,1,0,1.59,0
12.64753,asdf,1,10,1,0,1.59,0
12.64965,asdf,1,10,1,0,1.59,0
12.65177,asdf,1,10,1,0,1.59,0
12.65383,asdf,1,10,1,0,1.59,0
12.6559,asdf,1,10,1,0,1.59,0
12.65796,asdf,1,10,1,0,1.59,0
12.65997,asdf,1,10,1,0,1.59,0
12.66225,asdf,1,10,1,0,1.59,0
12.6649,asdf,1,10,1,0,1.59,0
12.667,asdf,1,10,1,0,1.59,0
12.66901,asdf,1,10,1,0,1.59,0
12.67099,asdf,1,10,1,0,1.59,0
12.67312,asdf,1,10,1,0,1.59,0
12.67521,asdf,1,10,1,0,1.59,0
12.67724,asdf,1,10,1,0,1.59,0
12.6793,asdf,1,10,1,0,1.59,0
12.68132,asdf,1,10,1,0,1.59,0
12.6836,asdf,1,10,1,0,1.59,0
12.68562,asdf,1,10,1,0,1.59,0
12.68765,asdf,1,10,1,0,1.59,0
12.68964,asdf,1,10,1,0,1.59,0
12.69161,asdf,1,10,1,0,1.59,0
12.69361,asdf,1,10,1,0,1.59,0
12.69561,asdf,1,10,1,0,1.59,0
12.6975,asdf,1,10,1,0,1.59,0
12.69953,asdf,1,10,1,0,1.59,0
12.70147,asdf,1,10,1,0,1.59,0
12.70373,asdf,1,10,1,0,1.59,0
12.7057,asdf,1,10,1,0,1.59,0
12.70768,asdf,1,10,1,0,1.59,0
12.70971,asdf,1,10,1,0,1.59,0
12.71168,asdf,1,10,1,0,1.59,0
12.71368,asdf,1,10,1,0,1.59,0
12.7157,asdf,1,10,1,0,1.59,0
12.71764,asdf,1,10,1,0,1.59,0
12.71962,asdf,1,10,1,0,1.59,0
12.72161,asdf,1,10,1,0,1.59,0
12.72393,asdf,1,10,1,0,1.59,0
12.72597,asdf,1,10,1,0,1.59,0
12.72797,asdf,1,10,1,0,1.59,0
12.72996,asdf,1,10,1,0,1.59,0
12.73207,asdf,1,10,1,0,1.59,0
12.73399,asdf,1,10,1,0,1.59,0
12.73599,asdf,1,10,1,0,1.59,0
12.738,asdf,1,10,1,0,1.59,0
12.73996,asdf,1,10,1,0,1.59,0
12.74206,asdf,1,10,1,0,1.59,0
12.74432,asdf,1,10,1,0,1.59,0
12.7463,asdf,1,10,1,0,1.59,0
12.74834,asdf,1,10,1,0,1.59,0
12.75038,asdf,1,10,1,0,1.59,0
12.7524,asdf,1,10,1,0,1.59,0
12.75438,asdf,1,10,1,0,1.59,0
12.75642,asdf,1,10,1,0,1.59,0
12.7585,asdf,1,10,1,0,1.59,0
12.76058,asdf,1,10,1,0,1.59,0
