Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
18.51283,te,3,3,0.03077292,1.708489,0.0865643
18.52404,te,3,3,0.02678215,1.708615,0.08617258
18.53519,te,3,3,0.02300631,1.708615,0.08595229
18.5463,te,3,3,0.01918482,1.708527,0.08564139
18.55742,te,3,3,0.01544034,1.708467,0.08545113
18.56882,te,3,3,0.0116198,1.708445,0.08523513
18.57997,te,3,3,0.007832164,1.708322,0.08481503
18.59112,te,3,3,0.00407123,1.708073,0.08433057
18.60198,te,3,3,0.0001726085,1.708052,0.08417583
18.61309,te,3,3,-0.003544814,1.707809,0.08392144
18.62432,te,3,3,-0.007348306,1.707669,0.0838194
18.63527,te,3,3,-0.01102734,1.707442,0.08360577
18.64653,te,3,3,-0.01467622,1.707169,0.08357549
18.65749,te,3,3,-0.01838411,1.706822,0.08345104
18.66874,te,3,3,-0.02204932,1.706371,0.08339144
18.6801,te,3,3,-0.02575184,1.706008,0.0834613
18.69102,te,3,3,-0.02934576,1.705546,0.08338572
18.70213,te,3,3,-0.03297282,1.705069,0.08348395
18.71326,te,3,3,-0.03648831,1.70447,0.08339335
18.72434,te,3,3,-0.0402335,1.703888,0.08359887
18.73538,te,3,3,-0.04393972,1.703241,0.08379437
18.74665,te,3,3,-0.04760756,1.702563,0.08405615
18.75774,te,3,3,-0.05131747,1.701952,0.08432151
18.76864,te,3,3,-0.05497195,1.701279,0.08476283
18.77985,te,3,3,-0.0586101,1.700427,0.08517314
18.79094,te,3,3,-0.0621828,1.699477,0.08531596
18.802,te,3,3,-0.06582572,1.698571,0.08579089
18.81314,te,3,3,-0.06938805,1.697892,0.08636118
18.82429,te,3,3,-0.07298757,1.697238,0.08692004
18.83536,te,3,3,-0.07658006,1.696792,0.08756186
18.84646,te,3,3,-0.08009423,1.696204,0.08793117
18.85732,te,3,3,-0.08353569,1.695647,0.08858515
18.86835,te,3,3,-0.08693172,1.695111,0.08931281
18.8795,te,3,3,-0.09023704,1.694391,0.09003092
18.89037,te,3,3,-0.09338988,1.693737,0.09077097
18.90152,te,3,3,-0.09646442,1.692919,0.09142973
18.9126,te,3,3,-0.09924974,1.691819,0.09194329
18.92388,te,3,3,-0.1018838,1.690823,0.09268596
18.93481,te,3,3,-0.1041376,1.689503,0.09340217
18.94593,te,3,3,-0.1064739,1.6883,0.09422687
18.95704,te,3,3,-0.1083255,1.686806,0.09503105
18.96819,te,3,3,-0.1102659,1.685408,0.09581545
18.97943,te,3,3,-0.1119681,1.684003,0.09672239
18.99069,te,3,3,-0.113605,1.68268,0.09765747
19.00151,te,3,3,-0.1150419,1.681661,0.098434
19.01264,te,3,3,-0.1164768,1.680658,0.09934714
19.02392,te,3,3,-0.1177927,1.679717,0.100291
19.03524,te,3,3,-0.1190219,1.678869,0.1012507
19.04656,te,3,3,-0.1201584,1.677989,0.1020561
19.0574,te,3,3,-0.1211507,1.677119,0.1030948
19.06871,te,3,3,-0.1219969,1.676281,0.1039987
19.07986,te,3,3,-0.1226461,1.675513,0.1049888
19.09092,te,3,3,-0.1231079,1.674853,0.1058369
19.10206,te,3,3,-0.1234646,1.674115,0.1067324
19.11282,te,3,3,-0.1237009,1.673419,0.1075139
19.12365,te,3,3,-0.1236423,1.672916,0.1083064
