Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
33.04487,me,1,1,0.1115326,1.883975,-0.8481635
33.0561,me,1,1,0.1115565,1.883907,-0.8481665
33.06723,me,1,1,0.1115264,1.883888,-0.8481992
33.07872,me,1,1,0.1114563,1.883886,-0.8482183
33.08929,me,1,1,0.1114587,1.883893,-0.848236
33.10044,me,1,1,0.1114337,1.883883,-0.848231
33.11158,me,1,1,0.1114516,1.883932,-0.8482425
33.12272,me,1,1,0.1114044,1.883945,-0.8482356
33.13383,me,1,1,0.1113481,1.883958,-0.8481942
33.14492,me,1,1,0.1112973,1.883962,-0.8482027
33.15607,me,1,1,0.1113095,1.883894,-0.8481884
33.16763,me,1,1,0.1112682,1.883889,-0.8481575
33.17812,me,1,1,0.1112549,1.883934,-0.848202
33.18923,me,1,1,0.1113262,1.883867,-0.8482015
33.20032,me,1,1,0.1112999,1.883896,-0.8482447
33.21148,me,1,1,0.1111993,1.883924,-0.8482335
33.22265,me,1,1,0.1112134,1.883951,-0.8482275
33.24003,me,1,1,0.1111817,1.883991,-0.8482726
33.24463,me,1,1,0.1110868,1.884022,-0.8482958
33.25527,me,1,1,0.1111166,1.883992,-0.8482833
33.26637,me,1,1,0.1110761,1.884002,-0.8483592
33.2778,me,1,1,0.1110382,1.884051,-0.8483622
33.28843,me,1,1,0.1110682,1.883997,-0.8483651
33.29961,me,1,1,0.111042,1.884005,-0.8483849
33.31067,me,1,1,0.1110913,1.884034,-0.8484049
33.32183,me,1,1,0.1111004,1.88402,-0.8483822
33.33305,me,1,1,0.1110899,1.884028,-0.8484101
33.34389,me,1,1,0.1111073,1.884082,-0.8483738
33.35511,me,1,1,0.1112546,1.883992,-0.8483626
33.3662,me,1,1,0.1112933,1.884004,-0.8484334
33.37722,me,1,1,0.1113505,1.884057,-0.8484197
33.38837,me,1,1,0.1113216,1.884103,-0.8484333
33.39948,me,1,1,0.1113588,1.884101,-0.8484045
33.41059,me,1,1,0.1112747,1.88404,-0.8483897
33.42211,me,1,1,0.1112737,1.884068,-0.8483958
33.43289,me,1,1,0.1113064,1.884069,-0.8484278
33.44397,me,1,1,0.1112897,1.884049,-0.8484365
33.45512,me,1,1,0.1112391,1.884127,-0.8484665
33.46637,me,1,1,0.1112675,1.884111,-0.8484516
33.4773,me,1,1,0.1111676,1.884076,-0.8484507
33.48853,me,1,1,0.1111364,1.884118,-0.8484602
33.49942,me,1,1,0.1111562,1.884094,-0.8484321
33.51057,me,1,1,0.1111328,1.884072,-0.8484229
